Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	adjusted_for
Committed_oligodendrocyte_precursor	0.11743253283463836	0.132736166631839	0.00827560621395196	1.1303185193046148	0.07047115491926914	0.06878424525129462	-2.9879175811299222e-9	4.523883626027067e-9	-0.66047622532544	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20072752734291444	0.009462540565413262	1.4344353889811483	0.06762103452562457	9.558487451704599e-10	2.0791272459484373e-8	4.3542812102289725e-9	4.774903469863641	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13360616034491335	0.008120621876548524	1.1377269749691064	0.06915138148287672	0.050433684961425626	-2.8284647926986325e-9	4.411698156103063e-9	-0.641128357520513	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.1932354466073061	0.009133653250070609	1.3935805706423958	0.06587032520047964	1.3010593161409583e-8	1.5907410850737227e-8	4.197368439053331e-9	3.7898533525746343	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13279698184041278	0.008180369511206908	1.130836392904935	0.0696601641278233	0.06455092168356444	-3.939221954851671e-9	4.448164844507411e-9	-0.8855836266310629	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17676360008091363	0.01065114182388184	1.3242445127624713	0.07979423426810694	7.79118014933497e-5	1.2630514409530404e-8	4.922894995048051e-9	2.5656680514687924	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13259654544112698	0.008072821232490283	1.1291295711712332	0.06874433376871772	0.06456877558611439	-4.276482848705833e-9	4.388877266269597e-9	-0.9743910775478813	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18374337947583286	0.009744646178175002	1.3746909430892624	0.07290535791254717	1.0777682409962607e-6	1.3514157854579898e-8	4.839583624215043e-9	2.7924216015116032	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13263786188422189	0.008169424330276797	1.1294814024917166	0.06956696013514843	0.06682701635835371	-4.09482214921338e-9	4.419948729835529e-9	-0.9264410968327573	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14232229697705784	0.00813099125717474	1.1774844995107188	0.06727066927906429	0.007801467563327116	2.035604999856193e-9	4.337505984412794e-9	0.46930309887094496	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13240989138218207	0.008089392298772235	1.1275401133400906	0.0688854451446027	0.06834015660795852	-4.2079012559548545e-9	4.396400526061039e-9	-0.9571241817052847	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18061646145766797	0.010035181760784816	1.3544295379704383	0.07525308870528817	3.6017969859701855e-6	1.1988945633288987e-8	4.882111085396982e-9	2.4556888246868156	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13227864384001703	0.00812510626720377	1.1264224712438426	0.06918956843624474	0.07196044730235351	-4.3743712846320414e-9	4.392183222608061e-9	-0.9959446277458702	Mammillary_body
Mammillary_body	0.14141109136662855	0.1716826268645797	0.009795667985571133	1.2140676180729546	0.06927086051669354	0.002033636569708213	4.712706974523711e-9	4.496648180766668e-9	1.0480488544069744	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.1325907367197144	0.008076706687503042	1.129080106842462	0.06877742046896143	0.06472615905304356	-3.959018192632653e-9	4.370880661472233e-9	-0.9057712848419766	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17168566306895897	0.01003585979435401	1.3099918408502311	0.07657537741657597	7.763709390918971e-5	1.1985868560819144e-8	4.812646873211985e-9	2.4904940828994824	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13246947601789338	0.008205437823941284	1.1280475079629695	0.06987363404224367	0.071149545397211	-3.873625035763022e-9	4.424003229842845e-9	-0.8755927232676605	Microglia
Microglia	0.10353255130420108	0.09222461577332149	0.0071257229065416995	0.8907789348525332	0.06882591819460511	0.1135655453315905	-1.6378717723649853e-8	4.291932689088689e-9	-3.8161636983005818	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13237877360495479	0.008198552055522572	1.1272751290425018	0.06981499808973118	0.07254404474121341	-4.3626960929969945e-9	4.451947935642034e-9	-0.9799521818459523	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16504784926769	0.008856358938463116	1.2689678695336393	0.06809198050038931	1.344680461733914e-4	7.034665345551597e-9	4.341922920858916e-9	1.6201727837582165	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13285636362609093	0.008111414371521098	1.1313420601527135	0.06907297471768847	0.061352887470444546	-3.6187332745887777e-9	4.403446439068646e-9	-0.821795683145441	Miscellaneous
Miscellaneous	0.1457429670975057	0.1906928382407293	0.010518619912252088	1.308418800841011	0.07217240132908004	4.0342495881296184e-5	1.2688340121035847e-8	4.685941012593729e-9	2.7077464455773606	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13280070420188453	0.00815403095715837	1.1308680907775934	0.06943587743815761	0.06363029791256992	-4.4901423950281076e-9	5.178442200614911e-9	-0.8670836172497838	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.1308621286501423	0.009312630334419899	1.183042519350302	0.08418965644418457	0.031061368114920523	9.366468287985243e-10	6.2851872253022785e-9	0.14902449127177392	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.1321141102431657	0.00809275755642619	1.1250213808229876	0.06891410208976706	0.07403171610879779	-7.181583385357575e-9	4.620899493130879e-9	-1.5541526917071533	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17902543088350936	0.00955017238655658	1.2510744790195256	0.06673899280171207	2.2599044169582612e-4	8.662503979802218e-9	4.56398793358812e-9	1.8980120249774461	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13258829186027293	0.0081692286215904	1.129059287573879	0.06956529357238535	0.06777005981971217	-3.925049166985902e-9	4.421992257046252e-9	-0.8876200904086856	Splatter
Splatter	0.1212079731475037	0.1302343588121748	0.00834153861740493	1.0744702302189846	0.06882004872116555	0.277750297383564	-4.061964353813787e-9	4.359715324312062e-9	-0.931704033784532	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13264273265546522	0.008123515273859586	1.1295228796797305	0.06917602028816534	0.06539182908854099	-4.034293803906686e-9	4.3961268239745024e-9	-0.9176927703508139	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17173757371731924	0.008929403963912274	1.2875931127506766	0.0669477202689894	3.920080988410465e-5	9.443607758604515e-9	4.153556483389026e-9	2.273619679032066	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.1324626894170181	0.00808697951385338	1.1279897164744317	0.06886489900750921	0.06750842525754634	-3.7970376288379104e-9	4.4137255161869535e-9	-0.8602795110191166	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.1798766083963846	0.010885725130081953	1.4199264302997423	0.08593073308965135	4.115988935273298e-6	1.7515899997621992e-8	5.434014519968141e-9	3.223381154624645	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13235999690624914	0.008138829754810846	1.1271152355423582	0.06930643117671209	0.07091321978634652	-4.2716126272854565e-9	4.403689478272647e-9	-0.9700076829579277	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1283253961360123	0.008644519576615805	1.225227101079454	0.08253627091753236	0.006954304360773844	3.1366849485959737e-9	5.046521711278053e-9	0.6215538400609784	Committed_oligodendrocyte_precursor
Committed_oligodendrocyte_precursor	0.11743253283463836	0.13283057094484207	0.008272409704886505	1.131122421858058	0.07044393495740425	0.06679242314600636	-3.6238383643214044e-9	4.480838091172821e-9	-0.8087411976478927	Vascular
Vascular	0.10849517686074134	0.1010988259610431	0.008288668961138732	0.931827836833781	0.07639665836738188	0.3734800358939637	-1.5193756857106126e-8	4.936037903107661e-9	-3.078128076678736	Committed_oligodendrocyte_precursor
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19221478042754278	0.010213088563506976	1.3565154990803279	0.07207673051500706	2.170301351589395e-6	6.554554674920494e-9	5.335574627762044e-9	1.228462749038474	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20426393712670554	0.01147738048498143	1.5062187208034177	0.0846328803578254	2.807449579713996e-8	2.0315921376433786e-8	6.353535896152455e-9	3.1975771772591397	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1922173354139659	0.010381198232525521	1.356533530361144	0.07326312924595628	3.0259288845710568e-6	1.4317193359281578e-8	5.256536197277062e-9	2.723693478359005	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16707985736419353	0.009302149202251345	1.2681739701330177	0.07060541989136808	1.7424031863380037e-4	2.730715647380905e-9	5.340866871596125e-9	0.5112869713909995	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1918809002427756	0.010214660204626094	1.354159209702034	0.0720878220425802	2.4337789359968255e-6	1.2176595865058687e-8	4.605380443359455e-9	2.643993479977587	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20010513412550146	0.010418005529571015	1.4299293716176782	0.07444592646516458	3.753133410391155e-8	1.5990572566045857e-8	4.707871527692604e-9	3.39656094521404	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1907286965296065	0.010298289761955211	1.3460277736515116	0.07267802010355053	4.68279656543018e-6	1.4048699666938862e-8	4.611927864441197e-9	3.046166392856422	Ependymal
Ependymal	0.11279668936862781	0.10985785915726887	0.008895720746318433	0.9739457759991994	0.07886508723005663	0.7409880994631288	-1.294183753068527e-8	4.870238662821174e-9	-2.6573312781325744	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19137422529696455	0.010277726605919548	1.350583457538441	0.07253289994260172	3.361920397709701e-6	1.4435732760806742e-8	4.5431238260184445e-9	3.177490491923945	Fibroblast
Fibroblast	0.12005886774702705	0.09779287322999637	0.009438849372379935	0.8145410252914697	0.07861851064819544	0.016625767280362674	-2.4753795149069526e-8	5.112047510717735e-9	-4.8422466921857845	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1922651380964952	0.010284032182487822	1.3568708877672935	0.07257740022674468	2.4392873808487605e-6	9.539915473171655e-9	4.943670935980098e-9	1.9297229926328698	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20179589833234834	0.009498198025727751	1.4420701622286995	0.06787584921712882	6.226257671268304e-10	1.8410109864844362e-8	4.737123560070671e-9	3.886347829307984	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1913525732835711	0.01024293901331262	1.350430652995059	0.0722873938038853	3.2755853770416616e-6	1.148093241586136e-8	4.808857217709127e-9	2.3874554589771573	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.19318028761201564	0.0090633400946371	1.3931827735224442	0.06536323890242673	1.016392553153201e-8	1.2983241269415144e-8	4.416127982228485e-9	2.939960372901939	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1907065364141057	0.01013997258692785	1.3458713832840727	0.07156072984513472	3.638610204588233e-6	1.2768615080603577e-8	4.402778851966775e-9	2.9001263769811376	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.1761190765810126	0.010448784603381531	1.3194159920280006	0.07827825225177136	7.492171249675124e-5	9.845962059000898e-9	4.7518221491516565e-9	2.072039261982627	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1913958796500131	0.01020034991245431	1.3507362785934482	0.07198683015691866	2.9626689702947784e-6	1.4045568039581732e-8	4.567166091229703e-9	3.0753355054359286	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18440637739550458	0.009653214315912215	1.3796512156066165	0.07222130304580315	6.481559724421448e-7	1.2803831961886653e-8	4.807005118692367e-9	2.6635777673916095	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19142625430101878	0.010336387544110823	1.3509506413223533	0.07294688721075072	3.856061524166237e-6	1.4849729676448274e-8	4.65608602816513e-9	3.1893160020284794	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14284933033064676	0.008229945044884867	1.1818448395119494	0.0680893502143174	0.00715950897119588	8.077282552655576e-10	4.469040350969804e-9	0.1807386355529944	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19177483171994503	0.010293726229173896	1.3534106533482293	0.07264581392806993	3.017235984153327e-6	1.4068307549689867e-8	4.644460170569649e-9	3.029051177752779	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18154504599249294	0.010142565027889653	1.3613929249857701	0.07605834791409317	3.038689138965022e-6	1.1083480586704784e-8	4.993733364614179e-9	2.219477849026308	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19147816465235737	0.010330641902861532	1.3513169877396105	0.07290633855268455	3.7571173522114726e-6	1.4601489094408395e-8	4.622565200686784e-9	3.158741620829712	Mammillary_body
Mammillary_body	0.14141109136662855	0.17208648433607698	0.009817835778276461	1.2169235289325224	0.06942762186045444	0.001830019987976131	3.4197821791167627e-9	4.554348923329795e-9	0.7508827796655679	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19104073274315156	0.010169778418403535	1.3482299037843075	0.07177107824950721	3.270621897694702e-6	1.3254014503325293e-8	4.445971203479136e-9	2.9811291834174587	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17172723105390741	0.00990254435511376	1.3103090118949745	0.07555815714004102	6.375328012992774e-5	1.0021109079942482e-8	4.6975406517869675e-9	2.1332671333308	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19140098724219262	0.01035954008778553	1.3507723243540244	0.07311028143188197	4.129142799985095e-6	1.4815148291168783e-8	4.5955662389756074e-9	3.223791698511392	Microglia
Microglia	0.10353255130420108	0.09254256668426	0.0071017476506689	0.8938499584768261	0.06859434604100913	0.12296077517011787	-1.624015926365638e-8	4.279866212517317e-9	-3.794548347366283	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19171734119955397	0.010341326654505708	1.3530049260582302	0.07298174394646806	3.5605408105987287e-6	1.4550388923264388e-8	4.5988964156265316e-9	3.1638870738257565	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16559236598958882	0.008944437183795005	1.273154378037562	0.06876916874505279	1.293918894595505e-4	5.877349768211837e-9	4.398547963091403e-9	1.3362022689144664	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1915301618847456	0.010279384283998159	1.3516839473016538	0.07254459865797168	3.3212526939741367e-6	1.191034507439979e-8	4.626215279764779e-9	2.5745332532396494	Miscellaneous
Miscellaneous	0.1457429670975057	0.19126334617771604	0.010561542937702506	1.312333280890021	0.07246691314193274	3.487127181082049e-5	9.091684754342724e-9	4.789093715956963e-9	1.8984144586792682	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19082776654197064	0.010280927154989362	1.3467269394855184	0.0725554871464011	4.399271301266071e-6	1.458630851069577e-8	4.5790290034440295e-9	3.1854588603227794	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13069915301615478	0.009215334724455933	1.1815691587484676	0.08331006779068478	0.03053834301566562	-8.679321265592128e-10	5.395778124878997e-9	-0.1608539318096362	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.19082060307142026	0.010337353633124415	1.3466763847945253	0.07295370518134338	4.950038500441363e-6	1.467501803408931e-8	4.606429789995659e-9	3.1857683071520646	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.1787680158806913	0.009544457205678303	1.2492755986093342	0.06669905368856761	2.4691369732513256e-4	6.757310528424033e-9	4.356916742672313e-9	1.5509386402181833	Deep_layer_corticothalamic_and_6b
Deep_layer_corticothalamic_and_6b	0.14169744507737506	0.1911937670905461	0.01030534283421424	1.349309911594688	0.07272779568175645	3.988042598362361e-6	1.5054797145780567e-8	4.598687147210369e-9	3.2737163159518317	Splatter
Splatter	0.1212079731475037	0.13072179379550714	0.00843520560459073	1.0784917064525583	0.06959282781113359	0.2579810779944636	-4.779374657954522e-9	4.439790966322358e-9	-1.0764864143848316	Deep_layer_corticothalamic_and_6b
