dataset_name	Trait	disorder_type	roi	weighted_sum_Z	P_for_weighted_sum_Z	FDR_for_weighted_sum_Z	minuslog10_FDR_for_weighted_sum_Z	minuslog10_P_for_weighted_sum_Z	if.sig.fdr.weightedSum	if.sig.P.weightedSum	dataset_name2304	ROIGroupFine	regions
educational_attainment	educational_attainment	brain traits	A38	3.15108619819962	0.000813322381413295	0.00266350493638177	2.57454649398282	3.08973727640199	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	A40	3.03403673096681	0.0012065252424307	0.00290662899312851	2.53661039874894	2.91846358752753	yes	yes	educational_attainment	CerebralCortex	Parietal_cortex
educational_attainment	educational_attainment	brain traits	A43	3.07817465846709	0.00104136403870436	0.00266350493638177	2.57454649398282	2.98239742383905	yes	yes	educational_attainment	CerebralCortex	Parietal_cortex
educational_attainment	educational_attainment	brain traits	A44-A45	3.04194096733438	0.00117528994105975	0.00289722636633335	2.5380175711377	2.92985498082288	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A46	3.01988763786698	0.0012643423857609	0.00297822873090345	2.52604195105848	2.8981353025479	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A5-A7	3.09148653117212	0.000995785085996292	0.00266350493638177	2.57454649398282	3.00183438249721	yes	yes	educational_attainment	CerebralCortex	Parietal_cortex
educational_attainment	educational_attainment	brain traits	ACC	3.23106430958504	0.000616650940011065	0.00261309552939259	2.58284471307034	3.20996060213315	yes	yes	educational_attainment	CerebralCortex	Limbic_cortex
educational_attainment	educational_attainment	brain traits	ANC	1.4785037097722	0.0696365024355382	0.113561065510262	0.944770541268966	1.15716304989088	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	AON	3.34272307786765	0.000414803220184168	0.00249687829945836	2.60260262511431	3.38215788077194	yes	yes	educational_attainment	CerebralCortex	Paleocortex
educational_attainment	educational_attainment	brain traits	BL	3.45800309357705	0.000272097567718732	0.00249687829945836	2.60260262511431	3.56527534036304	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	BM	3.48401592877431	0.000246975044838282	0.00249687829945836	2.60260262511431	3.60734692705029	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	BNST	2.72060668673677	0.00325811205669613	0.0059544806553412	2.22515611131896	2.48703398302079	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	CA1	2.82112378661362	0.00239278663454501	0.00461155242294129	2.33615285005023	2.62109602582075	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA1-2R	2.9563447522107	0.00155654454139331	0.00323517100760179	2.49010275805713	2.80783844722396	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA1C-CA3C	3.07642152233324	0.0010475072174696	0.00266350493638177	2.57454649398282	2.97984297600231	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA1R-CA2R-CA3R	2.76105864118703	0.00288071652555466	0.00535712195980341	2.27106846640169	2.54049947599397	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA1U-CA2U-CA3U	2.53295479228378	0.00565527695274692	0.0098272025736258	2.00757009150052	2.24754612175453	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA2U-CA3U	2.97703234508754	0.00145526650973726	0.00314812755167653	2.50194767978596	2.83705746502221	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA3R	2.6568303290955	0.0039439565642484	0.00708575247136153	2.14961402307248	2.40406787669511	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CA4C-DGC	3.48121932155317	0.000249568301765257	0.00249687829945836	2.60260262511431	3.60281057621176	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	CaB	3.6707651185725	0.000120912745403601	0.00249687829945836	2.60260262511431	3.91752791777688	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	CbDN	0.979564397500934	0.163650593106115	0.214160035422817	0.669261569987296	0.786082416373416	no	no	educational_attainment	Cerebellum	Cerebellum
educational_attainment	educational_attainment	brain traits	CBL	1.17548293467199	0.11990078032057	0.171749766405141	0.765103844946882	0.921177990480676	no	no	educational_attainment	Cerebellum	Cerebellum
educational_attainment	educational_attainment	brain traits	CBV	1.09856885680988	0.135978084037433	0.184790729589332	0.733319819853927	0.866531082428217	no	no	educational_attainment	Cerebellum	Cerebellum
educational_attainment	educational_attainment	brain traits	CEN	3.37587325240177	0.000367909043252679	0.00249687829945836	2.60260262511431	3.43425953702218	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	Cla	3.22577383852453	0.000628162942260535	0.00261309552939259	2.58284471307034	3.20192768787778	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	CM	0.923535866840596	0.177864009017408	0.22992176775421	0.638419910122569	0.749911923003623	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	CM-Pf	0.824217568188631	0.204907973247145	0.258574347192825	0.587414563079826	0.688441142282715	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	CMN	3.47204331883408	0.000258256491915576	0.00249687829945836	2.60260262511431	3.58794875260534	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	CoA	3.89132926650864	4.98482653221721e-05	0.00249687829945836	2.60260262511431	4.30234995017312	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	DGR-CA4	3.74674365427424	8.95724955617405e-05	0.00249687829945836	2.60260262511431	4.04782532582355	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	DGR-CA4Rpy	3.39368834724597	0.00034479060222925	0.00249687829945836	2.60260262511431	3.46244458001554	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	DGU-CA4Upy	3.32157559436611	0.000447553657450084	0.00249687829945836	2.60260262511431	3.34915488942625	yes	yes	educational_attainment	Hippocampus	Hippocampus
educational_attainment	educational_attainment	brain traits	DTg	-0.908876459480388	0.818292329465601	0.833828671789297	0.0789231754296902	0.0870915198081094	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	ETH	0.988707910561659	0.161403035664471	0.213859022255424	0.66987242306398	0.792088301336806	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	FI	3.18537023767823	0.000722844609946649	0.00261309552939259	2.58284471307034	3.14095505304548	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	GPe	3.27665220415411	0.000525228388820742	0.00261309552939259	2.58284471307034	3.27965180814426	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	GPi	-0.218736054176326	0.586572169087742	0.621766499233007	0.206372681440773	0.231678546705543	no	no	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	HTHma	0.158150573890456	0.437169074909724	0.509229911433305	0.293086094435301	0.359350567378978	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	HTHma-HTHtub	0.527432249432224	0.298946726639134	0.360094920724411	0.443583004474085	0.524406197588687	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	HTHpo	2.58379654153117	0.0048859710655822	0.00863188221586188	2.06389449433884	2.31104910921997	yes	yes	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	HTHpo-HTHso	1.37249283466439	0.0849550339840057	0.130510631917458	0.884354107521074	1.07081088204859	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	HTHso-HTHtub	1.55737911090593	0.0596902513398655	0.0988619787816522	1.00497070112436	1.22409659240525	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	HTHtub	1.40969473064095	0.079314920665221	0.125483307321096	0.901414043270651	1.1006451058346	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	IC	0.722840846028907	0.234888834727979	0.289514145129835	0.538330212586773	0.629137626607976	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	Idg	3.24848190087069	0.00058011294862137	0.00261309552939259	2.58284471307034	3.23648744059679	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	Ig	3.22905472956606	0.000621000618090117	0.00261309552939259	2.58284471307034	3.20690796756417	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	IO	0.815148193042281	0.207493744186598	0.258756904515052	0.587108052925246	0.682994992475724	no	no	educational_attainment	Myelencephalon	Medulla
educational_attainment	educational_attainment	brain traits	ITG	2.93358850100364	0.00167534056821284	0.00341511731212616	2.46659437334878	2.77589689497875	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	La	3.32730955609437	0.000438444520310499	0.00249687829945836	2.60260262511431	3.35808535337519	yes	yes	educational_attainment	Amygdala	Amygdala
educational_attainment	educational_attainment	brain traits	LEC	3.36209047725682	0.000386773864879952	0.00249687829945836	2.60260262511431	3.41254287978525	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	LG	-0.0864283830102493	0.534437057518307	0.580900254779687	0.235898433044536	0.272103435791247	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	LP	1.19601429471012	0.115845490392027	0.168213999747327	0.774137862521472	0.936120867665787	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	LP-VPL	1.25010409782605	0.105630761531148	0.155511954476412	0.808236220376148	0.97620958920965	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	M1C	2.92516502712218	0.00172136799091005	0.0034427359818201	2.4630962814008	2.76412627706478	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	MD	1.40108638398423	0.0805941213813856	0.125632012741572	0.900899682370052	1.09369663492859	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	MD-Re	1.26238065480167	0.103405923428429	0.154380674414274	0.811407066179958	0.985454582725652	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	MEC	3.12375476637131	0.000892796047376909	0.00266350493638177	2.57454649398282	3.04924774112849	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	MG	1.10640579275212	0.134275459677528	0.184790729589332	0.733319819853927	0.872003352189684	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	MN	0.3093675716713	0.378520967653559	0.445813584125302	0.3508467025207	0.421910058346146	no	no	educational_attainment	Hypothalamus	Hypothalamus
educational_attainment	educational_attainment	brain traits	MoAN	-0.0622535488866446	0.524819540348717	0.579488242468375	0.23695537123258	0.279990003457782	no	no	educational_attainment	Myelencephalon	Medulla
educational_attainment	educational_attainment	brain traits	MoRF-MoEN	-0.575557617408388	0.717542882358351	0.752386811756817	0.123558825603634	0.144152139172237	no	no	educational_attainment	Myelencephalon	Medulla
educational_attainment	educational_attainment	brain traits	MoSR	-0.594750459813247	0.723994856596183	0.752386811756817	0.123558825603634	0.140264519106486	no	no	educational_attainment	Myelencephalon	Medulla
educational_attainment	educational_attainment	brain traits	MTG	3.11545299713744	0.000918313082770905	0.00266350493638177	2.57454649398282	3.03700922845145	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	NAC	3.23598516201878	0.000606118426981883	0.00261309552939259	2.58284471307034	3.21744251253363	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	PAG	-0.0436362659611939	0.517402828419219	0.577312629604602	0.238588941535509	0.286171201511432	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	PAG-DR	0.102391255351393	0.459223062205738	0.529104832541394	0.276458271852036	0.337976309771251	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	PB	-0.114376942642806	0.545530504431016	0.584103368380683	0.23351028928346	0.26318095995068	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	Pir	3.45799047188764	0.000272110315568175	0.00249687829945836	2.60260262511431	3.56525499401805	yes	yes	educational_attainment	CerebralCortex	Paleocortex
educational_attainment	educational_attainment	brain traits	PN	-1.09916360380996	0.864151644498105	0.864151644498105	0.063410039245799	0.063410039245799	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	PnAN	0.859563474355608	0.195014858267502	0.24905512019705	0.603704525401313	0.709932298290009	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	PnEN	-0.938329171266949	0.825962363564869	0.833828671789297	0.0789231754296902	0.0830397416245224	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	PnRF	-0.927374569483918	0.823133955212059	0.833828671789297	0.0789231754296902	0.0845294828005644	no	no	educational_attainment	Pons	Pons
educational_attainment	educational_attainment	brain traits	Pro	3.11779160331663	0.000911057969114171	0.00266350493638177	2.57454649398282	3.04045398870708	yes	yes	educational_attainment	CerebralCortex	Occipital_cortex
educational_attainment	educational_attainment	brain traits	PTR	-0.0181306783127983	0.50723269789195	0.577312629604602	0.238588941535509	0.294792758169841	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	Pu	3.87810797433639	5.26359978948454e-05	0.00249687829945836	2.60260262511431	4.27871713911788	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	Pul	1.14017203761376	0.127107317301823	0.179645008453243	0.745584845430272	0.895829447303342	no	no	educational_attainment	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	RN	1.41653752228592	0.0783090931490392	0.125483307321096	0.901414043270651	1.10618780530911	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	S1C	2.9568182059209	0.00155415660713565	0.00323517100760179	2.49010275805713	2.80850522093538	yes	yes	educational_attainment	CerebralCortex	Parietal_cortex
educational_attainment	educational_attainment	brain traits	SC	-0.0930264506348776	0.537058726117069	0.580900254779687	0.235898433044536	0.269978222616811	no	no	educational_attainment	Midbrain	Midbrain
educational_attainment	educational_attainment	brain traits	SEP	2.78647279794351	0.00266425450412733	0.00504305316852673	2.29730645308298	2.57442429134155	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	SI	2.97927532818632	0.00144465515129621	0.00314812755167653	2.50194767978596	2.84023580949067	yes	yes	educational_attainment	BasalForebrain	BasalForebrain
educational_attainment	educational_attainment	brain traits	SN	1.1007159521333	0.135510150630252	0.184790729589332	0.733319819853927	0.868028171966005	no	no	educational_attainment	Midbrain	Midbrain
